CustomerID  NumberOfSales
16887       1
16888       1
16889       1
16890       1
16891       1
16892       1
16893       1
16894       1
16895       1
16896       1
16897       1
16898       1
16899       1
16900       1
16901       1
16939       1
16920       1
16921       1
16922       1
16923       1
16924       1
16925       1
16936       1
16911       1
16912       1
16913       1
16914       1
16915       1
16916       1
16917       1
16918       1
16903       1
16904       1
16905       1
16906       1
16907       1
16908       1
16909       1
16965       1
16966       1
16967       1
16968       1
16969       1
16970       1
16971       1
16972       1
16973       1
16974       1
16975       1
16976       1
16977       1
16978       1
16979       1
16980       1
16981       1
16982       1
16983       1
16984       1
16985       1
16986       1
16987       1
16988       1
16989       1
16990       1
16991       1
16992       1
16993       1
16994       1
16995       1
16996       1
16997       1
16998       1
16999       1
17000       1
17001       1
17002       1
17003       1
17004       1
17005       1
17006       1
17007       1
17008       1
17009       1
17010       1
17011       1
17012       1
17013       1
17014       1
17015       1
17016       1
17017       1
17018       1
17019       1
17020       1
17021       1
17022       1
17023       1
17024       1
17025       1
17081       1
16947       1
16943       1
16941       1
16951       1
16952       1
16953       1
16954       1
16955       1
16956       1
16957       1
17037       1
17038       1
17039       1
17040       1
17041       1
17042       1
17043       1
17044       1
17028       1
17029       1
17030       1
17031       1
17032       1
17033       1
17034       1
17035       1
17127       1
17128       1
17129       1
17130       1
17131       1
17132       1
17133       1
17134       1
17135       1
17136       1
17137       1
17138       1
17139       1
17140       1
17141       1
17142       1
17143       1
17144       1
17145       1
17146       1
17147       1
17148       1
17149       1
17150       1
17151       1
17152       1
17153       1
17154       1
17155       1
17156       1
17157       1
17158       1
17159       1
17160       1
17161       1
17162       1
17163       1
17164       1
17165       1
17166       1
17167       1
17168       1
17169       1
17170       1
17171       1
17172       1
17173       1
17174       1
17175       1
17176       1
17177       1
17178       1
17179       1
17180       1
17088       1
17089       1
17090       1
17091       1
17092       1
17083       1
17084       1
16949       1
16960       1
16961       1
16962       1
16963       1
17100       1
17108       1
17106       1
17102       1
17104       1
17111       1
17112       1
17113       1
17116       1
17117       1
17118       1
17189       1
17190       1
17194       1
17120       1
17121       1
17122       1
17123       1
17124       1
17125       1
17200       1
17201       1
17260       1
17261       1
17262       1
17263       1
17264       1
17265       1
17266       1
17267       1
17268       1
17269       1
17270       1
17271       1
17272       1
17273       1
17274       1
17275       1
17276       1
17335       1
17336       1
17197       1
17208       1
17210       1
17211       1
17212       1
17217       1
17215       1
17222       1
17223       1
17224       1
17356       1
17357       1
17358       1
17359       1
17339       1
17340       1
17341       1
17342       1
17343       1
17344       1
17345       1
17219       1
17372       1
17373       1
17349       1
17361       1
17362       1
17363       1
17364       1
17365       1
17366       1
17367       1
17368       1
17369       1
17388       1
17389       1
17390       1
17391       1
17392       1
17393       1
17394       1
17395       1
17396       1
17397       1
17398       1
17399       1
17400       1
17401       1
17402       1
17403       1
17404       1
17405       1
17406       1
17407       1
17408       1
17423       1
17424       1
17425       1
17426       1
17427       1
17428       1
17429       1
17430       1
17431       1
17432       1
17433       1
17434       1
17435       1
17436       1
17437       1
17438       1
17439       1
17440       1
17441       1
17412       1
17413       1
17414       1
17415       1
17416       1
17417       1
17418       1
17419       1
17420       1
17421       1
17382       1
17383       1
17384       1
17376       1
17377       1
17378       1
17379       1
17380       1
17451       1
17452       1
17453       1
17454       1
17455       1
17456       1
17457       1
17458       1
17459       1
17460       1
17461       1
17462       1
17463       1
17464       1
17465       1
17466       1
17467       1
17469       1
17470       1
17471       1
17472       1
17473       1
17474       1
17475       1
17476       1
17477       1
17443       1
17444       1
17445       1
17446       1
17447       1
17448       1
17449       1
17516       1
17517       1
17518       1
17519       1
17520       1
17521       1
17505       1
17506       1
17507       1
17508       1
17485       1
17486       1
17487       1
17488       1
17489       1
17490       1
17497       1
17498       1
17499       1
17480       1
17386       1
17602       1
17603       1
17604       1
17605       1
17606       1
17607       1
17608       1
17609       1
17610       1
17611       1
17612       1
17613       1
17614       1
17615       1
17616       1
17617       1
17618       1
17586       1
17587       1
17588       1
17589       1
17590       1
17591       1
17592       1
17593       1
17594       1
17595       1
17596       1
17597       1
17598       1
17599       1
17600       1
17552       1
17553       1
17554       1
17555       1
17556       1
17557       1
17558       1
17559       1
17560       1
17561       1
17562       1
17563       1
17564       1
17565       1
17566       1
17567       1
17568       1
17569       1
17570       1
17571       1
17572       1
17573       1
17574       1
17575       1
17576       1
17577       1
17578       1
17523       1
17524       1
17525       1
17526       1
17527       1
17528       1
17529       1
17530       1
17531       1
17532       1
17533       1
17534       1
17535       1
17536       1
17537       1
17538       1
17643       1
17640       1
17492       1
17636       1
17637       1
17638       1
17630       1
17631       1
17620       1
17621       1
17622       1
17623       1
17624       1
17625       1
17580       1
17581       1
17582       1
17583       1
17584       1
17540       1
17541       1
17542       1
17543       1
17544       1
17545       1
17546       1
17547       1
17548       1
17549       1
17550       1
17658       1
17659       1
17660       1
17661       1
17662       1
17663       1
17664       1
17665       1
17666       1
17667       1
17668       1
17669       1
17670       1
17671       1
17672       1
17673       1
17674       1
17675       1
17676       1
17677       1
17678       1
17679       1
17687       1
17688       1
17689       1
17690       1
17691       1
17692       1
17693       1
17694       1
17695       1
17696       1
17697       1
17698       1
17699       1
17652       1
17653       1
17654       1
17655       1
17656       1
17649       1
17650       1
17737       1
17738       1
17731       1
17729       1
17727       1
17724       1
17721       1
17707       1
17718       1
17719       1
17711       1
17712       1
17713       1
17703       1
17704       1
17681       1
17682       1
17683       1
17684       1
17685       1
17758       1
17759       1
17748       1
17749       1
17740       1
17745       1
17746       1
17771       1
17774       1
17751       1
17783       1
17800       1
17801       1
17802       1
17797       1
17791       1
17788       1
17809       1
17804       1
17805       1
17806       1
17816       1
17817       1
17818       1
17819       1
17820       1
17821       1
17822       1
17823       1
17856       1
17857       1
17858       1
17859       1
17860       1
17861       1
17862       1
17863       1
17864       1
17865       1
17866       1
17850       1
17851       1
17852       1
17853       1
17854       1
17832       1
17836       1
17837       1
17842       1
17843       1
17845       1
17846       1
17826       1
17905       1
17906       1
17907       1
17908       1
17903       1
17901       1
17899       1
17895       1
17886       1
17887       1
17888       1
17882       1
17883       1
17884       1
17874       1
17875       1
17876       1
17877       1
17878       1
17868       1
17869       1
17870       1
17871       1
17872       1
17930       1
17931       1
17935       1
17936       1
17938       1
17939       1
17951       1
17961       1
17953       1
17954       1
17955       1
17970       1
17967       1
17991       1
17992       1
17993       1
17994       1
17995       1
17988       1
18012       1
18013       1
18014       1
18015       1
18016       1
18017       1
18018       1
17997       1
18001       1
18002       1
18003       1
18029       1
18030       1
18031       1
18032       1
18033       1
18034       1
18035       1
18036       1
18037       1
18022       1
18023       1
18024       1
18025       1
18020       1
18006       1
18007       1
18091       1
18092       1
18093       1
18094       1
18095       1
18096       1
18097       1
18098       1
18099       1
18100       1
18101       1
18102       1
18103       1
18104       1
18105       1
18106       1
18107       1
18108       1
18109       1
18110       1
18111       1
18112       1
18113       1
18114       1
18115       1
18116       1
18117       1
18118       1
18119       1
18120       1
18121       1
18122       1
18123       1
18124       1
18079       1
18080       1
18040       1
18041       1
18042       1
18043       1
18044       1
18066       1
18067       1
18068       1
18069       1
18070       1
18071       1
18072       1
18073       1
18074       1
18075       1
18076       1
18056       1
18057       1
18058       1
18059       1
18060       1
18061       1
18062       1
18063       1
18064       1
18048       1
18049       1
18050       1
18051       1
18052       1
18053       1
18223       1
18224       1
18225       1
18226       1
18227       1
18228       1
18229       1
18230       1
18231       1
18232       1
18233       1
18234       1
18235       1
18236       1
18237       1
18082       1
18083       1
18084       1
18085       1
18086       1
18087       1
18088       1
18089       1
18138       1
18128       1
18129       1
18144       1
18145       1
18146       1
18142       1
18150       1
18151       1
18152       1
18153       1
18154       1
18310       1
18311       1
18312       1
18313       1
18161       1
18162       1
18159       1
18169       1
18170       1
18174       1
18179       1
18180       1
18184       1
18182       1
18187       1
18315       1
18316       1
18357       1
18358       1
18359       1
18360       1
18361       1
18362       1
18363       1
18364       1
18365       1
18366       1
18367       1
18368       1
18369       1
18370       1
18371       1
18372       1
18373       1
18374       1
18375       1
18376       1
18377       1
18378       1
18379       1
18380       1
18381       1
18339       1
18340       1
18341       1
18342       1
18343       1
18344       1
18327       1
18328       1
18321       1
18318       1
18319       1
18412       1
18413       1
18414       1
18415       1
18416       1
18417       1
18418       1
18419       1
18420       1
18421       1
18422       1
18423       1
18424       1
18425       1
18426       1
18427       1
18428       1
18429       1
18430       1
18431       1
18432       1
18433       1
18434       1
18435       1
18436       1
18437       1
18438       1
18439       1
18440       1
18441       1
18442       1
18443       1
18444       1
18445       1
18446       1
18447       1
18448       1
18392       1
18393       1
18394       1
18395       1
18396       1
18397       1
18398       1
18399       1
18400       1
18401       1
18402       1
18403       1
18404       1
18405       1
18406       1
18383       1
18384       1
18385       1
18386       1
18387       1
18388       1
18389       1
18346       1
18347       1
18348       1
18349       1
18350       1
18351       1
18352       1
18353       1
18354       1
18507       1
18508       1
18509       1
18510       1
18511       1
18512       1
18513       1
18514       1
18515       1
18516       1
18517       1
18518       1
18519       1
18520       1
18521       1
18522       1
18497       1
18498       1
18499       1
18500       1
18501       1
18502       1
18503       1
18504       1
18505       1
18471       1
18472       1
18473       1
18474       1
18475       1
18476       1
18477       1
18478       1
18479       1
18480       1
18481       1
18408       1
18409       1
18410       1
18333       1
18453       1
18454       1
18455       1
18456       1
18450       1
18451       1
18323       1
18324       1
18732       1
18645       1
18646       1
18647       1
18648       1
18649       1
18650       1
18651       1
18652       1
18653       1
18654       1
18655       1
18656       1
18657       1
18658       1
18659       1
18660       1
18661       1
18662       1
18663       1
18664       1
18665       1
18666       1
18667       1
18668       1
18669       1
18670       1
18671       1
18672       1
18673       1
18622       1
18623       1
18624       1
18601       1
18602       1
18603       1
18542       1
18543       1
18544       1
18545       1
18546       1
18547       1
18548       1
18549       1
18550       1
18551       1
18552       1
18553       1
18605       1
18606       1
18607       1
18608       1
18609       1
18610       1
18611       1
18612       1
18613       1
18614       1
18615       1
18616       1
18617       1
18618       1
18619       1
18574       1
18575       1
18576       1
18577       1
18578       1
18579       1
18580       1
18581       1
18582       1
18583       1
18584       1
18585       1
18586       1
18587       1
18588       1
18589       1
18590       1
18591       1
18592       1
18593       1
18594       1
18595       1
18596       1
18597       1
18598       1
18599       1
18555       1
18556       1
18557       1
18558       1
18559       1
18560       1
18561       1
18562       1
18563       1
18564       1
18565       1
18566       1
18567       1
18568       1
18569       1
18570       1
18571       1
18572       1
18536       1
18537       1
18538       1
18539       1
18540       1
18459       1
18460       1
18525       1
18526       1
18527       1
18528       1
18529       1
18530       1
18531       1
18532       1
18533       1
18534       1
18770       1
18771       1
18772       1
18773       1
18774       1
18775       1
18776       1
18777       1
18778       1
18779       1
18780       1
18781       1
18782       1
18783       1
18784       1
18785       1
18786       1
18787       1
18788       1
18789       1
18790       1
18791       1
18792       1
18793       1
18794       1
18795       1
18796       1
18797       1
18798       1
18799       1
18800       1
18801       1
18802       1
18803       1
18804       1
18805       1
18806       1
18807       1
18808       1
18809       1
18810       1
18741       1
18678       1
18679       1
18680       1
18681       1
18682       1
18683       1
18684       1
18675       1
18676       1
18643       1
18638       1
18639       1
18640       1
18641       1
18635       1
18636       1
18628       1
18629       1
18630       1
18631       1
18632       1
18853       1
18854       1
18855       1
18856       1
18857       1
18858       1
18859       1
18860       1
18861       1
18862       1
18863       1
18864       1
18865       1
18866       1
18867       1
18868       1
18869       1
18870       1
18827       1
18828       1
18829       1
18830       1
18831       1
18832       1
18833       1
18834       1
18835       1
18836       1
18837       1
18838       1
18839       1
18840       1
18841       1
18842       1
18843       1
18844       1
18845       1
18846       1
18847       1
18848       1
18849       1
18850       1
18851       1
18822       1
18823       1
18824       1
18825       1
18764       1
18765       1
18757       1
18813       1
18814       1
18815       1
18816       1
18817       1
18818       1
18819       1
18820       1
18748       1
18687       1
18688       1
18689       1
18690       1
18760       1
18761       1
18762       1
18750       1
18751       1
18752       1
18753       1
18754       1
19182       1
19183       1
19184       1
19185       1
19077       1
19078       1
19079       1
19080       1
19081       1
19082       1
19175       1
19176       1
19177       1
19178       1
19179       1
19180       1
19151       1
19152       1
19153       1
19154       1
19155       1
19156       1
19157       1
19158       1
19159       1
19160       1
19161       1
19162       1
19163       1
19164       1
19165       1
19166       1
19167       1
19168       1
19169       1
19170       1
19171       1
19074       1
19075       1
19068       1
19071       1
19072       1
19066       1
19050       1
19053       1
19054       1
19055       1
19056       1
19059       1
19060       1
19061       1
19062       1
19063       1
19064       1
19047       1
18901       1
19042       1
19043       1
19044       1
19045       1
19107       1
19108       1
19109       1
19110       1
19111       1
19112       1
19113       1
19114       1
19115       1
19116       1
19117       1
19118       1
19119       1
19120       1
19121       1
19122       1
19123       1
19124       1
19125       1
19126       1
19127       1
19128       1
19129       1
19130       1
19131       1
19132       1
19133       1
19134       1
19135       1
19136       1
19137       1
19138       1
19139       1
19140       1
19141       1
19142       1
19143       1
19144       1
19145       1
19146       1
18945       1
18946       1
18947       1
18948       1
18949       1
18950       1
18951       1
18952       1
18953       1
18954       1
18955       1
18956       1
18957       1
18958       1
18959       1
18960       1
18961       1
18962       1
18963       1
18964       1
18965       1
18966       1
18967       1
18933       1
18934       1
18935       1
18936       1
18937       1
18938       1
18939       1
18940       1
18941       1
18942       1
18943       1
18904       1
18905       1
18872       1
18873       1
18874       1
18876       1
18877       1
18878       1
18879       1
18880       1
18881       1
18882       1
18885       1
18886       1
18887       1
18888       1
18889       1
18890       1
18891       1
18892       1
18893       1
18894       1
18895       1
18896       1
18897       1
18898       1
18979       1
18980       1
18981       1
18982       1
18983       1
18984       1
18985       1
18986       1
18987       1
18988       1
18989       1
18990       1
18991       1
18992       1
18993       1
18994       1
18995       1
18996       1
18997       1
18998       1
18999       1
18969       1
18970       1
18971       1
18972       1
18973       1
18974       1
18975       1
18976       1
18977       1
18910       1
18911       1
18912       1
18913       1
18914       1
18915       1
18916       1
18917       1
18918       1
19016       1
19017       1
19018       1
19019       1
19020       1
19021       1
19022       1
19023       1
19024       1
19025       1
19002       1
19003       1
19004       1
19005       1
19006       1
19007       1
19008       1
19009       1
19010       1
19011       1
19012       1
19013       1
18920       1
18921       1
18922       1
18923       1
18924       1
19039       1
19201       1
19202       1
19203       1
19204       1
19205       1
19206       1
19207       1
19208       1
19209       1
19210       1
19211       1
19212       1
19213       1
19214       1
19215       1
19216       1
19189       1
19190       1
19191       1
19187       1
19148       1
19149       1
19198       1
19199       1
19233       1
19234       1
19235       1
19236       1
19237       1
19238       1
19239       1
19240       1
19241       1
19242       1
19243       1
19244       1
19245       1
19246       1
19247       1
19248       1
19249       1
19250       1
19251       1
19252       1
19259       1
19221       1
19222       1
19218       1
19219       1
19225       1
19226       1
19227       1
19228       1
19229       1
19230       1
19231       1
19279       1
19277       1
19275       1
19261       1
19262       1
19272       1
19273       1
19265       1
19266       1
19267       1
19268       1
19291       1
19281       1
19300       1
19306       1
19307       1
19303       1
19304       1
19317       1
19330       1
19331       1
19332       1
19333       1
19334       1
19327       1
19328       1
19342       1
19363       1
19354       1
19355       1
19356       1
19344       1
19345       1
19346       1
19347       1
19348       1
19349       1
19350       1
19351       1
19352       1
19367       1
19368       1
19369       1
19370       1
19371       1
19372       1
19373       1
19374       1
19375       1
19376       1
19377       1
19378       1
19379       1
19400       1
19401       1
19402       1
19403       1
19404       1
19405       1
19406       1
19407       1
19408       1
19409       1
19410       1
19388       1
19389       1
19390       1
19391       1
19392       1
19393       1
19394       1
19395       1
19396       1
19397       1
19398       1
19412       1
19413       1
19414       1
19383       1
19384       1
19385       1
19425       1
19460       1
19461       1
19462       1
19463       1
19464       1
19465       1
19466       1
19358       1
19449       1
19430       1
19431       1
19444       1
19445       1
19505       1
19497       1
19498       1
19494       1
19495       1
19483       1
19484       1
19485       1
19486       1
19487       1
19488       1
19489       1
19490       1
19491       1
19492       1
19468       1
19469       1
19470       1
19456       1
19457       1
19481       1
19478       1
19654       1
19655       1
19656       1
19657       1
19658       1
19659       1
19660       1
19661       1
19662       1
19663       1
19664       1
19665       1
19666       1
19667       1
19668       1
19669       1
19670       1
19671       1
19672       1
19673       1
19674       1
19675       1
19676       1
19677       1
19678       1
19679       1
19680       1
19681       1
19682       1
19683       1
19684       1
19685       1
19686       1
19687       1
19688       1
19689       1
19690       1
19691       1
19692       1
19693       1
19694       1
19695       1
19696       1
19697       1
19698       1
19699       1
19700       1
19701       1
19702       1
19703       1
19704       1
19705       1
19706       1
19707       1
19708       1
19632       1
19633       1
19634       1
19635       1
19636       1
19637       1
19638       1
19639       1
19590       1
19526       1
19527       1
19528       1
19529       1
19530       1
19531       1
19532       1
19533       1
19534       1
19535       1
19536       1
19537       1
19538       1
19539       1
19540       1
19519       1
19520       1
19521       1
19522       1
19523       1
19524       1
19512       1
19513       1
19514       1
19515       1
19516       1
19507       1
19508       1
19509       1
19710       1
19711       1
19712       1
19713       1
19714       1
19715       1
19716       1
19717       1
19718       1
19719       1
19720       1
19721       1
19722       1
19723       1
19724       1
19725       1
19600       1
19542       1
19543       1
19544       1
19545       1
19546       1
19547       1
19548       1
19549       1
19550       1
19551       1
19552       1
19553       1
19554       1
19730       1
19731       1
19732       1
19733       1
19734       1
19735       1
19736       1
19737       1
19738       1
19739       1
19740       1
19741       1
19742       1
19743       1
19744       1
19745       1
19746       1
19747       1
19748       1
19749       1
19606       1
19643       1
19644       1
19641       1
19727       1
19728       1
19649       1
19650       1
19651       1
19799       1
19800       1
19774       1
19775       1
19776       1
19777       1
19778       1
19779       1
19780       1
19758       1
19759       1
19760       1
19761       1
19762       1
19752       1
19753       1
19754       1
19755       1
19756       1
19837       1
19838       1
19764       1
19831       1
19832       1
19833       1
19834       1
19835       1
19818       1
19819       1
19820       1
19821       1
19822       1
19823       1
19824       1
19825       1
19826       1
19827       1
19828       1
19808       1
19809       1
19810       1
19811       1
19812       1
19813       1
19814       1
19815       1
19816       1
19767       1
19768       1
19769       1
19802       1
19803       1
19804       1
19805       1
19806       1
20008       1
20009       1
20010       1
20011       1
20012       1
20013       1
20014       1
20015       1
20016       1
20017       1
20018       1
20019       1
20020       1
20021       1
20022       1
19946       1
19925       1
19926       1
19927       1
19928       1
19929       1
19932       1
19933       1
19934       1
19935       1
19936       1
19937       1
19938       1
19939       1
19980       1
19981       1
19982       1
19983       1
19984       1
19985       1
19986       1
19923       1
19900       1
19919       1
19920       1
19921       1
19913       1
19914       1
19915       1
19871       1
19872       1
19873       1
19905       1
19906       1
19907       1
19908       1
19909       1
19885       1
19886       1
19887       1
19888       1
19889       1
19890       1
19891       1
19892       1
19893       1
19894       1
19895       1
19896       1
19897       1
19898       1
19875       1
19876       1
19877       1
19878       1
19879       1
19880       1
19881       1
19882       1
19883       1
19863       1
19864       1
19865       1
19866       1
19867       1
19868       1
19869       1
19856       1
19857       1
19858       1
19859       1
19860       1
19861       1
19840       1
19841       1
19842       1
19843       1
19845       1
19846       1
19847       1
19848       1
19849       1
19850       1
19851       1
19852       1
19853       1
19854       1
20088       1
20089       1
20090       1
20091       1
20092       1
20093       1
20094       1
20095       1
20055       1
20056       1
20057       1
20058       1
20059       1
20050       1
19998       1
19999       1
20063       1
20064       1
20065       1
20066       1
20067       1
20068       1
20069       1
20070       1
20071       1
20072       1
20073       1
20074       1
20075       1
20076       1
20077       1
20078       1
20079       1
20080       1
20081       1
20043       1
20044       1
20045       1
20046       1
20047       1
20001       1
20002       1
20003       1
20004       1
20005       1
20006       1
20036       1
20037       1
20038       1
20039       1
20040       1
20041       1
20024       1
20025       1
20026       1
20027       1
20028       1
20029       1
20030       1
20031       1
20032       1
20033       1
19990       1
19991       1
19992       1
19993       1
19994       1
19995       1
19996       1
20107       1
20108       1
20109       1
20110       1
20111       1
20112       1
20113       1
20114       1
20115       1
20116       1
20117       1
20118       1
20119       1
20120       1
20121       1
20122       1
20123       1
20124       1
20125       1
20126       1
20127       1
20128       1
20129       1
20130       1
20131       1
20132       1
20133       1
20134       1
20135       1
20136       1
20137       1
20138       1
20139       1
20140       1
20141       1
20142       1
20143       1
20144       1
20145       1
20146       1
20147       1
20148       1
20168       1
20169       1
20161       1
20153       1
20097       1
20098       1
20099       1
20100       1
20101       1
20102       1
20103       1
20105       1
20083       1
20061       1
20053       1
20484       1
20485       1
20486       1
20487       1
20488       1
20489       1
20490       1
20491       1
20492       1
20493       1
20494       1
20495       1
20496       1
20497       1
20498       1
20499       1
20500       1
20501       1
20502       1
20503       1
20504       1
20505       1
20506       1
20507       1
20508       1
20509       1
20510       1
20511       1
20512       1
20513       1
20514       1
20515       1
20516       1
20517       1
20518       1
20519       1
20520       1
20521       1
20522       1
20523       1
20524       1
20525       1
20526       1
20527       1
20528       1
20529       1
20530       1
20531       1
20532       1
20533       1
20534       1
20535       1
20536       1
20537       1
20538       1
20539       1
20540       1
20541       1
20542       1
20543       1
20544       1
20545       1
20431       1
20432       1
20433       1
20434       1
20435       1
20436       1
20437       1
20438       1
20439       1
20440       1
20441       1
20442       1
20443       1
20428       1
20421       1
20422       1
20419       1
20417       1
20374       1
20281       1
20282       1
20257       1
20262       1
20263       1
20254       1
20255       1
20243       1
20376       1
20377       1
20378       1
20379       1
20380       1
20381       1
20382       1
20383       1
20384       1
20385       1
20386       1
20387       1
20388       1
20389       1
20390       1
20391       1
20392       1
20393       1
20394       1
20395       1
20396       1
20397       1
20398       1
20399       1
20400       1
20401       1
20402       1
20403       1
20404       1
20405       1
20406       1
20407       1
20408       1
20409       1
20410       1
20411       1
20412       1
20413       1
20414       1
20415       1
20351       1
20352       1
20353       1
20354       1
20355       1
20356       1
20357       1
20358       1
20359       1
20360       1
20361       1
20362       1
20363       1
20364       1
20365       1
20366       1
20367       1
20368       1
20369       1
20370       1
20371       1
20372       1
20265       1
20266       1
20267       1
20268       1
20269       1
20270       1
20271       1
20272       1
20273       1
20274       1
20275       1
20276       1
20277       1
20278       1
20279       1
20319       1
20320       1
20321       1
20322       1
20323       1
20324       1
20325       1
20326       1
20327       1
20328       1
20329       1
20330       1
20331       1
20332       1
20333       1
20334       1
20335       1
20336       1
20337       1
20338       1
20339       1
20340       1
20341       1
20342       1
20343       1
20344       1
20345       1
20346       1
20347       1
20348       1
20349       1
20285       1
20286       1
20287       1
20288       1
20289       1
20290       1
20291       1
20292       1
20293       1
20294       1
20295       1
20296       1
20297       1
20298       1
20299       1
20300       1
20301       1
20302       1
20303       1
20304       1
20305       1
20306       1
20307       1
20308       1
20309       1
20310       1
20311       1
20312       1
20313       1
20314       1
20315       1
20316       1
20317       1
20250       1
20251       1
20252       1
20248       1
20240       1
20237       1
20210       1
20207       1
20229       1
20230       1
20231       1
20232       1
20233       1
20234       1
20235       1
20189       1
20190       1
20191       1
20192       1
20193       1
20194       1
20195       1
20196       1
20197       1
20198       1
20199       1
20200       1
20201       1
20202       1
20203       1
20204       1
20205       1
20187       1
20155       1
20183       1
20184       1
20185       1
20174       1
20175       1
20176       1
20177       1
20178       1
20179       1
20180       1
20181       1
20681       1
20682       1
20683       1
20684       1
20685       1
20686       1
20687       1
20688       1
20689       1
20690       1
20691       1
20692       1
20693       1
20694       1
20695       1
20696       1
20697       1
20698       1
20699       1
20700       1
20701       1
20702       1
20703       1
20704       1
20705       1
20706       1
20707       1
20657       1
20658       1
20659       1
20660       1
20661       1
20662       1
20663       1
20664       1
20652       1
20653       1
20654       1
20655       1
20607       1
20599       1
20630       1
20631       1
20632       1
20633       1
20634       1
20635       1
20636       1
20637       1
20638       1
20639       1
20640       1
20641       1
20642       1
20643       1
20644       1
20645       1
20646       1
20647       1
20648       1
20649       1
20650       1
20618       1
20619       1
20601       1
20602       1
20603       1
20604       1
20605       1
20593       1
20594       1
20595       1
20596       1
20597       1
20591       1
20568       1
20585       1
20586       1
20587       1
20588       1
20589       1
20578       1
20579       1
20580       1
20581       1
20582       1
20583       1
20570       1
20571       1
20572       1
20573       1
20574       1
20565       1
20566       1
20559       1
20563       1
20557       1
20553       1
20554       1
20550       1
20551       1
20547       1
20469       1
20471       1
20472       1
20473       1
20474       1
20475       1
20476       1
20477       1
20478       1
20479       1
20480       1
20481       1
20482       1
20457       1
20458       1
20459       1
20460       1
20461       1
20462       1
20463       1
20464       1
20465       1
20466       1
20467       1
20453       1
20454       1
20455       1
20449       1
20857       1
20858       1
20855       1
20853       1
20849       1
20846       1
20844       1
20840       1
20826       1
20827       1
20813       1
20709       1
20809       1
20810       1
20757       1
20758       1
20759       1
20760       1
20761       1
20762       1
20763       1
20747       1
20748       1
20749       1
20750       1
20751       1
20752       1
20753       1
20754       1
20755       1
20741       1
20742       1
20743       1
20744       1
20737       1
20738       1
20739       1
20765       1
20766       1
20767       1
20768       1
20769       1
20770       1
20771       1
20772       1
20773       1
20774       1
20775       1
20776       1
20777       1
20778       1
20779       1
20780       1
20781       1
20782       1
20783       1
20784       1
20785       1
20786       1
20787       1
20788       1
20789       1
20790       1
20791       1
20792       1
20793       1
20794       1
20795       1
20796       1
20797       1
20798       1
20799       1
20800       1
20801       1
20802       1
20803       1
20804       1
20805       1
20806       1
20714       1
20715       1
20666       1
20667       1
20668       1
20671       1
20672       1
20673       1
20674       1
20675       1
20676       1
20677       1
20678       1
20679       1
20727       1
20728       1
20729       1
20730       1
20731       1
20732       1
20733       1
20734       1
20735       1
20721       1
20723       1
20724       1
20725       1
21510       1
21511       1
21512       1
21513       1
21514       1
21515       1
21419       1
21420       1
21421       1
21422       1
21405       1
21406       1
21407       1
21409       1
21410       1
21411       1
21412       1
21413       1
21414       1
21415       1
21416       1
21417       1
21401       1
21388       1
21395       1
21396       1
21397       1
21398       1
21399       1
21390       1
21391       1
21392       1
21385       1
21386       1
21360       1
21381       1
21382       1
21383       1
21355       1
21356       1
21357       1
21358       1
21362       1
21363       1
21364       1
21365       1
21366       1
21367       1
21368       1
21369       1
21370       1
21371       1
21372       1
21373       1
21374       1
21375       1
21376       1
21377       1
21378       1
21424       1
21425       1
21426       1
21427       1
21428       1
21429       1
21430       1
21431       1
21432       1
21433       1
21434       1
21435       1
21436       1
21437       1
21438       1
21439       1
21440       1
21441       1
21442       1
21443       1
21444       1
21445       1
21446       1
21447       1
21448       1
21449       1
21450       1
21451       1
21452       1
21453       1
21454       1
21455       1
21456       1
21457       1
21458       1
21459       1
21460       1
21461       1
21462       1
21463       1
21464       1
21465       1
21466       1
21467       1
21468       1
21469       1
21470       1
21471       1
21472       1
21473       1
21474       1
21475       1
21476       1
21477       1
21478       1
21479       1
21480       1
21481       1
21482       1
21483       1
21484       1
21485       1
21486       1
21487       1
21488       1
21489       1
21490       1
21491       1
21492       1
21493       1
21494       1
21495       1
21496       1
21497       1
21498       1
21499       1
21500       1
21353       1
21227       1
21350       1
21351       1
21337       1
21338       1
21339       1
21340       1
21341       1
21342       1
21343       1
21344       1
21345       1
21346       1
21347       1
21333       1
21334       1
21335       1
21306       1
21307       1
21308       1
21309       1
21310       1
21273       1
21274       1
21275       1
21276       1
21277       1
21278       1
21279       1
21280       1
21281       1
21282       1
21283       1
21312       1
21313       1
21314       1
21315       1
21316       1
21317       1
21318       1
21319       1
21320       1
21321       1
21322       1
21323       1
21324       1
21325       1
21326       1
21327       1
21328       1
21329       1
21330       1
21285       1
21286       1
21287       1
21288       1
21289       1
21290       1
21291       1
21292       1
21293       1
21294       1
21295       1
21296       1
21297       1
21298       1
21299       1
21300       1
21301       1
21302       1
21303       1
21304       1
21267       1
21268       1
21269       1
21270       1
21271       1
21253       1
21254       1
21255       1
21260       1
21261       1
21262       1
21263       1
21264       1
21265       1
21239       1
21240       1
21241       1
21242       1
21243       1
21244       1
21245       1
21246       1
21247       1
21248       1
21249       1
21250       1
21232       1
21233       1
21234       1
21235       1
21236       1
21237       1
21223       1
21224       1
21212       1
21213       1
21207       1
21208       1
21209       1
21210       1
21220       1
21221       1
21204       1
21198       1
